Probe	GeneID	MOCK_1	MOCK_2	MOCK_3	TATCRE.1	TATCRE_2	TATCRE_3
Ne6FLaRxCECVHbpNoI	MRPL48	9.71976766925022	10.1483758386541	9.99890409793178	10.2627344098472	10.2414173690939	10.4068684875442
N5e18VaN6c9W45T_io	CTDSP2	9.35314214259854	9.11084647312775	8.7153283731342	9.31751360281466	9.18639884415286	9.37492240859961
Hl663xJNHpEcG2h7uM	COA3	10.5127417687915	11.2210796603405	10.787657056849	10.3512491017508	10.4519760598803	10.5299220804645
EA_eMnz7w3OlEQh90Q	ANGEL2	9.15553219085842	8.8071834699922	9.25651116074435	9.84675350761854	9.54687132291736	9.78713208158091
ER3rOvIf6kkTr4XnLg	CARHSP1	8.65897261798047	9.80038215463602	9.37894401782522	9.58675544997027	9.77601211716628	9.72537547695438
QV_sAPX0Qe3dKHMulI	CENPO	7.48356674020785	7.6795962404438	7.58556661164744	7.55194110355785	7.64243165346231	7.45540751095691
fdPT4nF.qH_IC4xH_4	ZFP622	7.83939782727633	7.72971779417087	7.77846457124755	7.93410291916608	8.08407334399131	7.94950622926084
o9JEiXQq7F6QO95Hp0	NHP2	7.76079595398154	7.85546831217658	7.9685748901045	7.7971893708287	7.77107301719739	7.67516323588572
TkqP7FnuVu0nXqiF.w	METTL17	8.43947195069921	8.54158995967416	8.53390189805765	8.26313585175338	8.19891764797483	8.19410025351038
fonxqpfdCh93lFj8Hg	ACAA2	8.03942675765409	8.24677165075842	8.18871352286644	8.32422367505544	8.30132351532288	8.24133550547275
H6kUm1RFdl6_StUkrk	SGTA	7.76129501899306	8.14194147790834	7.94648679249679	7.93597876375819	8.00407646677312	7.85755327787379
rkgrtCQoYlJ9SywCSQ	PARP8	8.18355170922496	8.42531804363746	8.24650053710997	8.4191660305761	8.36825311253862	8.43913258847947
fGeG8l5JEfTHidNXQc	CDC23	8.99727750199505	9.12299081983888	9.25115538179351	9.09279486883093	9.3269364324032	9.21064060687431
x0.YAp18DuZG6AK4XA	TRMT10C	10.6309954664366	10.0640918069965	10.426991783257	10.338806355574	10.348901176677	10.1841847814186
NQurbRXcQSQPcF14Xk	DHRS1	8.93681998542332	9.5565947567517	8.94036523725956	9.33214587805855	9.47480495945231	9.49066494583027
icd3Ln38wfs3tfFvSo	TSPAN14	9.94107641133883	9.45105305260204	9.78960386656243	9.99085607692868	9.86055441363496	9.99370084877596
fjrjfPlC9fUXXlxYoI	CBX7	8.48224493284132	8.36670153586154	8.400005961383	8.29971415458581	8.30425056629963	8.21683634153801
Bd4._XerLq94k.dep8	SUZ12	12.4968244205595	12.2530651037798	12.8557509187387	12.4804555804005	12.4026748091636	12.5251816375408
HpfTU9w03kh24p8AEA	CDKN2AIPNL	12.4609506859365	12.2016711709626	12.4105987066908	12.443674025872	12.2654743588005	12.4209754047929
l367Neif0N4UShSVHo	NIT2	9.20198451353053	9.55722017844356	9.15002918903277	8.87323563507689	8.93473383818857	9.08622836535907
Zrp9e1AjAqffpAuevs	ESYT2	7.99265194102673	8.24755509792888	8.2634110479517	8.17526045815917	8.1118754015943	8.28267362272432
fn8O_918B_Vq0UMCqQ	CISD1	9.28667675870323	9.6630037559004	9.52980278682188	9.78640168693871	9.77922177566099	9.66426135084214
Q_JTIWS8lVYVCVdJfg	WIPI1	7.85525786782412	7.88106637259314	7.71938736741453	7.87525913311938	7.67875429661305	7.77685882876525
oIvsxX_3Azn7e9GgKE	NUDCD2	11.1476425381934	10.1190916754155	10.7051764032488	10.5550992998372	10.7161980710471	10.6894253645225
3z5bS4qiTtJt57dqno	ARHGEF25	7.77275610255136	7.71119846134631	7.49392735225889	7.63816614397947	7.5471759048726	7.66706042421686
xdOo0iukhOmEiukjOk	IFI27	11.6421792385443	12.1422557649236	11.9244641710172	13.537603315522	13.4068932946711	13.0200427946044
uCXV7o9_gkWYM5.l6k	NCAPH2	10.5222858469089	9.89197731302765	10.227557945364	10.7464818244944	10.6168472609467	10.6913260696348
ZshJp__OOhLeqPQonc	METTL2	9.36779699024895	9.249965465709	9.60105649035341	9.59494053692404	9.19189561035927	9.172036484046
QIM1UsUAgCuK6QXj9w	SETD3	10.5761646037032	10.2257237425352	10.3773547726803	10.5258200806073	10.5995071018051	10.4807912496605
oc_DUg7g1OX_4e4XR0	ZWINT	13.0888062315965	12.4942245451463	13.2856736570249	12.7808277367555	12.7384687208447	12.6841678172723
rG069KoEa3SU2hf0uk	KRR1	9.09606577643689	9.11805012424808	8.91552388703076	8.58343924416462	8.67927793832412	8.58436311231626
liq5Q8R7JPkd1fyQXg	ZFP410	8.67102440416853	8.36541082780198	8.5790078751445	8.71069783367048	9.03222079824495	8.84424633925562
KV95QjbRfSL_uQrUrE	SLC52A2	7.6672770750065	7.91682559771513	7.82628238998659	7.83472333389793	7.84261707903694	7.79041817894313
9qKyrYe4uTlN.tIeuE	ZKSCAN6	9.47426221688267	8.98814012193933	9.17079606757946	9.43725760204923	9.51365487208333	9.53833926716417
ThwAqUlwXg.Ejos33k	CCDC59	9.80273855519934	9.28011902152839	9.72828750277269	9.52424586386017	9.61450869615833	9.8124807255125
WUlE1H7QwKX3sXh.qQ	CCDC43	10.1806115465211	9.53010455942656	9.93337403846735	9.31071232218521	9.28461100871326	9.32314704367401
xVYLfLWnxKs4CS97pA	ANAPC16	10.7109630243647	11.0058408993286	11.4722303706291	10.8056828863897	10.9763236519415	10.6890945587317
QnhyRVECecC416XRcw	PNRC2	11.8357504086908	12.293223523732	11.8423872981961	11.8784219613796	11.9193777217774	11.3794487072025
iV4lzseU.j7SvU.u0A	TMX4	8.93958854608743	8.42012967371384	9.18320513238615	9.17387975068069	9.06252794936479	8.9525500740726
Bxli7euGuV6B496Kec	DNLZ	9.49718016835349	9.63609640608409	9.43145991334132	9.98528434552433	10.0525092149528	9.93496144090036
WiqO94ovUf1LzXl3MI	DBNDD2	8.45121679361762	8.68065431659817	8.46826456717952	9.24472926842183	9.13140005113375	9.24893455246248
WW7lUqUm6BqrqU0NEo	MTG2	7.92352523127946	7.72483492068728	7.62787102112911	7.64158366500648	7.80702597094884	7.77742619534022
rLnOnaJ6l0UuCGCHO0	GRAMD1A	7.49835074604846	7.60951074791106	7.45444129797809	7.5871385098531	7.44845835436161	7.65898090967372
3L_r.RJe4u1_7v8DEs	SLX4	10.636038240169	11.0996247722607	11.3411129373685	11.5602609961878	11.5035922280948	11.4252112190522
EiiCug3dMdEHoZ3uTk	PUM3	12.6793431574774	12.5304873713995	12.6187198303082	12.1412815956972	12.48197217252	12.4157875255655
rVj64Iy7fPuqDQJf1w	RGS7BP	7.72334930753016	7.7812461359732	7.60264386522246	7.78014736663427	7.805481014602	7.67806165900443
lSt5N3tESyuef6noog	SCO1	9.60885534551096	10.0054292346794	9.97875432668827	9.20037962831156	9.36177771008538	9.03833523447361
6.Q7U957vD4ob1fRIg	RNASEK	9.84319388176883	9.42778511689118	9.50249976109903	9.678762862535	9.72517743178401	9.76841052681875
T5tXpEfqSknS0d4H58	AHI1	8.34607293647641	8.5597584763551	8.70199075996343	8.68974061541141	8.75526033950696	8.53090493873679
W3oel5l9Tuu3lXx4kQ	ZMIZ2	10.1025461036473	10.0101000262379	10.0268427601003	9.68321246184277	9.56105323937961	9.7272655486508
HErNcUkw4pwe4duqVI	DLG3	9.18913662476169	9.47323390375081	9.08818729584089	9.03281693579704	9.21829453799763	9.173399810087
ESUjuu6lC5R7vVCJ.0	NUB1	10.4675166168931	10.8660547420056	10.8526326385378	10.9629407941012	11.0230746920303	11.1244711524727
KfpKJIme5Ufnj7946I	ATP2A3	11.4626859244106	10.5818603579839	11.4322552616294	11.1458422577094	11.2224512852903	11.5206685972505
9KIiCDZNnlSCJYSISE	BATF	11.0533743539606	10.9873850522132	10.5911744233494	10.3371716503869	10.1797290352424	10.6210613247339
Hbn6744ozWt.TgJ0fk	PLRG1	12.9419143112305	12.7242288458547	13.397999250094	13.0819528548337	12.9555834463072	12.9431888123442
KBAdZK7e7e09cC5O0o	PDLIM3	7.66964185287562	7.63562823908046	7.68273315911518	7.89657192686422	7.73706474620983	7.98112542510522
rRCALVfsDJV6MM_3p4	NXF1	10.3850439124447	10.784749180374	10.1482092028684	10.3630231530734	10.2687718022628	10.4602901007489
QeUgfoIAW_PQTc.Tf0	NUCB2	8.0610927202701	8.0611223161641	8.16215371182434	8.2120398336641	8.05876073593319	7.98608488191998
rpFcM8vW0Sqc.v6M14	UBE2K	10.9097342575652	10.5836804555561	10.1145006235619	10.1362358863283	10.3087645954761	10.5263275899323
BeE3eCDiAEcTpHJ6uI	PGRMC1	10.6965345967661	10.1335164704087	10.4450440473987	9.92437402052817	9.827802357555	9.85630671879222
3lzsi14d.nkIjkwU1w	VAMP4	10.0627126605525	10.2665027605469	10.2714022259305	10.7031978840476	10.5605360949251	10.7985234302255
Zt6f7pTzF9XbmU6BH0	STX7	11.7344609951436	12.3478885285228	12.4657674532759	11.9408852947747	12.0235414601093	11.8015831364763
Hl5JFXADtR6P8CCRBI	MTMR1	9.6107538050563	9.22275577494724	9.55042293504125	8.83122054445063	9.00131630791491	8.91290215148474
9SJNEW7eleroidtxRY	TOMM40	8.16167344923874	8.29936602467287	8.19107934421626	8.0251660556086	8.00047663993344	7.95001325051134
ZukjmkigEBcVA4aPuQ	GOSR1	8.56841035420572	8.92198660396047	8.63055343926547	8.77835545886496	8.70791075396234	8.80278964323106
rUKv_f80n9FlqKOeRs	EIF3G	13.3104571985156	13.6737241005956	13.5883803229788	13.5979349711292	13.5987259482482	13.4067040291647
rUOVj3nvdN4ieEFSZ0	CHST3	10.3490972890239	10.3184653492567	10.6250704710533	10.6836501858696	10.728438845222	10.757232460542
Knevl6pRr3r3zavA5I	MTX2	7.65977408880713	7.71506119605788	7.75215886950092	7.76710820807865	7.55485194261911	7.77572347547029
iUcxJceWC1rxKYOkR8	USP2	8.50970876784953	8.76685030459019	8.4346801219883	8.62537089745653	8.38425759892327	8.48374509374718
izD3S.jzUX5.eh_veA	SDCBP	8.55167069797753	8.52610866031077	8.89416132131534	9.04640197502393	8.97189394998839	8.95727050487352
B8KAd83S05MDOS6zpI	HNRNPA2B1	11.763918321178	11.2723846734355	11.5224011525744	11.622841040548	11.7876752198899	11.8634934276957
9IhySAuCKfc7Le7mt4	PSMD10	9.89132436162843	9.68485525919118	10.1596646704997	9.96648070713909	9.86715425624774	9.78985236948521
Bj7Wu5Ox.iuL6gLkug	PPP1R3C	7.66586265038199	7.72335421391662	7.77381314956936	7.91711517997588	7.68621347224055	7.85970550007712
KqvQ46HYInuQj0greo	EXOC7	9.40306795410357	8.70719402666503	8.99941918050012	9.17325793021563	9.06913529682667	9.16953386656419
cLqxnuXuuGuvImOeBA	HTATIP2	9.40525549204395	9.84958428546746	9.61708109111432	9.85418093771162	9.75449016611714	9.67993650935238
NhfQgrqdao6xT539ck	STK39	7.96112215744266	7.91548226065838	8.07037129105165	7.52576509982061	7.64295100370864	7.65898090967372
9VEDt1AFFMCF3X7ykU	HIF3A	8.53573567321765	8.32872561119751	8.68983196260897	8.55970208353899	8.54471194888865	8.3272846373829
3EiSfVFxXKh1En3pCQ	SEC61A1	10.5022749778854	10.8675527277793	10.4093637878961	10.2226986645481	10.3744249336133	10.5030775240612
9593UJL_5LqOLx3lJw	DCTN3	11.147698308252	11.1358609636266	11.0347250482883	10.6655524948313	10.7492932297382	10.7684084707641
NX_Ux_eRCSEeeh8gv0	CD164	13.7410107033522	13.6625839691167	13.8460677255472	13.4479284025535	13.2310262600214	13.6024782262076
WzOLzOxriOhzDvSVew	HPCAL1	7.67439789389516	7.97650488562321	7.5178521924429	7.9265762734354	7.61431168712442	8.04961271876526
iggnhirzSd.ggtAJ5I	NAP1L1	8.53279163302118	8.15179622449441	8.57806064419171	8.09849317483486	8.04659163902403	8.29688145661897
ES1eCsLVXyoX3SJbu4	SNRPA	11.3577518473405	11.1065327341484	11.5503855341693	11.4222649881592	11.5450376110224	11.4718383724043
3EhPKSAGi_qe8556v0	CLASRP	9.91371684924219	8.90305124854856	8.97102085786247	9.25713790891546	9.45672697518722	9.66179729944402
xPvUjF9L_gL.eIDohs	NONO	10.9696166966159	10.8273816841278	11.2460419420759	11.0905550224304	11.0511710395281	10.9875552069397
KvfPOSF2vviT_4J6iU	VTI1A	8.1324943656087	8.48231081658306	8.69244648199871	8.76376018497602	8.77772547724359	8.82836915845302
ZnnupwS9CDs_37SHOo	VTI1B	10.1485684682191	9.6769132454236	9.9128366101876	9.96352914999944	10.0707446240205	9.88959360841154
6UjEdlLHRQtRK.ArSE	RECK	8.04682146005198	7.97562573443556	8.01324807630704	7.67422920976797	7.63312912613883	7.66706042421686
HPUOgXojNPrunoBT6g	FUT8	8.23670125561657	8.06962567542573	8.12752529414125	7.93034426129076	8.17833900925683	8.32053633836622
ZXVFKJ9dPnmRsh7Ec4	BLCAP	8.25419428648332	8.58837796254437	8.76426817140809	8.86715932039179	8.85660707837916	8.67370106554316
9lJJKaGC4aA050EP2E	VAMP5	7.57273418762839	7.72630807509351	7.67635982228156	7.87428322392946	7.91368126655302	7.77345032715986
BvsMjJfI40iNLi6rH0	CNOT4	8.54583532026134	8.3574629759923	8.54625428019164	8.7255317238518	8.69029046297663	8.46757458188801
BDvCewTvIwLwd8._D8	B3GNT2	7.52799372485529	7.62658285994928	7.49638302138869	7.69029256595264	7.45839339689358	7.52501684399124
Ed4n9VeUf_E.R7k.yg	INSM1	9.18786668666494	9.30720261318421	9.33732336472407	9.78460196945044	9.76099226999924	9.93564669537883
op4pM4U0w1X0MVdfKs	PORCN	7.43053121624786	7.63639537603956	7.52292282998779	7.50474373448207	7.57337276004257	7.70478928103537
fXmejlgl_oGpKlF92I	PRRC2A	9.11043843430722	8.86546520736207	9.0242965324381	8.64282463985936	8.59982901002121	8.77942376007821
HgT5.Qc4TlIodoRcXk	DDX39B	12.4857707759702	12.6027582103878	12.7156921695288	12.1156927638485	12.2580014655566	12.3383500556306
xpV4LjpCICpQnN0iO0	RWDD2B	7.90725723839309	8.12790613582758	8.07962199751135	8.16118455553331	8.07810681136038	8.28104141561994
NXJ6h9166h_gEnnyh0	MAP3K14	9.33126103747278	9.04866815520458	8.99236986600856	8.83511211874493	8.83860615937189	8.95438753917531
ENKH_CgN1JGehUqR1o	SEPT9	9.60441594350636	9.9448039574699	9.64626131003749	9.8627566777257	9.83978027654888	9.82241301024937
rr5EYHfHd_w_5dIfdg	ZRANB2	12.2971754830047	12.0458976291082	12.6400420348168	12.356973089909	12.4318256477422	12.2712938996738
fd1NF6FXxKYqWgDAns	RAB25	7.67154013298941	7.56967331097484	7.63340664025356	7.71434465219529	7.84161218044055	7.80942475615087
9m034l_REMQx0j10V8	CAPRIN1	12.3347412662145	12.4068582485257	12.2956139306778	11.4709489384584	11.4536604749943	11.8033342673595
uWCefi1Yf7deee_ofs	EAR4	7.51441815922206	7.57576834208998	7.49294124246291	7.41300161392767	7.59322688190712	7.38492083137564
WosVPf5T7fVMveEq0c	NAIP7	7.68885319961348	7.54726134268709	7.53061837733942	7.73427953395126	7.63983877900661	7.52792472367468
KVLp9Tq09IpIBFLI58	SLC5A3	7.60384755737437	7.57995326046252	7.61008250619927	7.40238362171976	7.52145785883099	7.52443435509177
E56UX1d516JJWG46Oc	NPHP1	7.7871390217074	8.06601532079447	7.91141958700918	7.95507368729803	7.95098396240652	7.89110513880238
fXhBoqHm0nF8w7kt_I	CDKL2	7.60502466594534	7.80849776117759	7.79321588832751	8.0436143698722	7.96766980488881	8.0614424317812
3nR9gOU7csQL4t1U_I	SART3	12.8137608615028	12.4590270978141	12.884193561357	12.8671667211578	12.6821857956616	12.5607795004625
i7v5dERT_1SFLpPKUw	PPM1D	9.87637898285773	9.89596826583604	10.0264175153679	10.0877966696859	9.96786140333596	10.2008055604116
ircZca3p3gEZQdglPY	NUDT5	11.9529926876897	11.6150153880207	11.536561019635	11.1314963448741	11.2082326547923	11.3314165370733
3O6PivldIkqSHl4hHs	CLPP	11.2633944961608	10.8577717586692	11.1004189408386	10.431809405477	10.6343134934626	10.3375958546381
cNJ9B7Xu14p.YE9ftc	RCAN3	9.02954807356002	9.04398060363732	9.40047059893731	9.88469953105856	9.94172425464517	10.1143316529568
xoh4eU5PnuJH9.tvS8	SLC40A1	7.58059678879241	7.62375061161576	7.42390925154459	7.55615995329231	7.51493672814171	7.61577652023092
izfYPlShYXeaNGHiPs	GPATCH11	9.77940957418422	10.6219692996713	10.4911570151824	10.7248825861558	10.737742584755	10.6131611544454
Zqv66T.ooH4ih_Kf3E	DDX20	10.5363192269318	10.2352463266302	10.8964423014463	10.3549620977675	10.3700576899453	9.78076553352007
0LJD7G9ddLSuuU0SUU	UEVLD	8.13332282060598	8.21657898028761	8.15972946351957	8.32748603733042	8.34604565220015	8.31455706524717
66JkFlEVU32H0kf31g	IRF7	9.75827552382751	10.200260228251	9.33722940811984	9.86288823403219	9.37918154266215	9.57622358438598
uCSdN1INpVE7td3eyc	POLM	8.21942573550591	8.75934300496766	8.29792078394986	8.45187435915762	8.46994009170079	8.46829692780235
KWA6Tvg7tVD6CCeSUI	PMM2	8.30713772373404	8.26529758303222	8.4054303370968	8.09722940495873	8.12351114129756	8.00820585656943
HdmCUf5euqVLsfAwLY	ACTR1A	11.0983156916936	11.2546678525143	10.8897653269502	11.094821848422	11.0334636472147	10.9424398629315
fSsJD3u1JSqUDq5Ij0	CCL26	7.71341534008732	7.52878956413156	7.50845254666748	7.56934343697361	7.57852092490792	7.68618705790337
uSlHoDN4lUdJ5xQwJI	IRF3	11.7040689807312	11.7571507117317	11.6577871679485	11.9861321075948	11.9297860162184	12.1804724012099
ECLqjAePeC3DDhNVWU	ATXN10	10.1592548548292	9.74916895770145	9.66023124308347	9.76942738117068	9.44588233157663	9.57064491551246
udQ7wCBRxIwFeCkjng	IRF6	7.56483518430207	7.39591502243819	7.58183313118571	7.50785341037179	7.48356624767493	7.63323878804378
uVBXzVDDCFD6TIlhTs	SPAG5	11.3580425813393	11.3485826906899	11.4343689599169	11.4633242301955	11.5690507681591	11.2362322733925
0cOpIn6uc1fdy05O7o	CYHR1	8.16574528993689	8.14913153038675	8.08856495304727	8.56590338219966	8.50030543052053	8.51802845450334
QooAifaSdUTTkrTc5I	RASA4	8.12168976518715	8.11023959722344	7.96779345738488	7.82063019537004	7.7689627971839	7.77629125501394
9XV8Q0lKDOcRH72PlI	COPG2	8.45156096662027	8.50980951228678	8.50367185664807	8.7424270111954	8.24456192463806	8.46829692780235
Hc6XP04etenUU7H60o	COPG1	8.30788772064407	8.59098627922879	8.51813077362238	9.1525934747712	8.76278589111268	8.8884430480275
Bpml_zAMolJqHfs3F4	KAT6B	8.90678957612945	8.70384209393778	8.63706763151981	9.18893264722873	9.09723405157631	9.12094765188976
TUepV_Lm0uSeuLgOx0	RRAGC	10.4282143179856	10.806577097279	10.814018598344	10.7658210063336	10.9204139670126	10.9879609503866
3Sh2p6J5KTFLSp0.4o	CPSF4	8.00512018486242	8.21936003922901	7.75910886930986	7.81607233411526	7.7883774259835	7.81386293010214
3DkDeiogp57uSoSUEU	RABEP1	8.47309987838645	8.53689253259365	8.62370242749721	8.2570792404705	8.38771378466534	8.20013897916456
3tTBXxWkqdW6WKegtQ	AKAP8L	9.93728936257514	9.42701010444228	9.74380365945183	9.25005969655621	9.01888857671371	9.20420026069453
faECLS4obV6XyOLV70	PABPN1	12.4979844806523	12.8315922216478	12.5960949144791	12.5690930966747	12.0493234001629	12.2076426618886
6Sz6i17npf1_f_hRVc	RNF5	9.1961013435659	9.50888743606229	9.04058070670093	9.04030376403528	9.07921283585761	8.88981225931754
WQBWIU8OPTWRQ4IL7A	SNX3	10.4273993933229	9.9508422438291	10.0853569104962	9.93845648858974	10.0899079819508	10.1876627156619
EHfXfyb_1ku6m6mu5M	CCRL2	8.35521298688106	8.2080140143334	8.11361227228503	8.03001947339829	8.01927684312613	7.99201511461616
3uUSI1Z5U75d6eEeAI	SEPT1	7.97650104975953	8.40916870290743	8.16720659758592	7.92563281323573	7.8798080235332	8.17977095444726
iujU5HjnuCXlXu7N70	ARL6IP1	12.9494810496066	13.5116842585759	13.618159700527	13.6383126719989	13.795305801546	13.7311183750729
cjSYdQngokoviIErUw	GOLGA4	8.6345879152799	8.71751253653704	8.48905041255713	8.40856237186436	8.57328770227905	8.39696314397374
uVVPEP91C9cLHowi9Q	PCDH7	7.42227270319001	7.5715546055662	7.54505822197686	7.51776182181235	7.58919498701765	7.61186179152684
uXuuNy9dT.dEkB3gnk	B3GALT4	8.1291767411302	8.20980957220442	8.05164438853525	8.45387457940651	8.41371749391476	8.43913258847947
Qe0gKAF3eN4oROvFF4	CD320	8.2378729384901	8.42048795845619	8.19043458594277	8.26615511498001	8.23654289464973	8.10420476504258
Qn6l2DTpw2glfUH2Kc	ELOVL1	8.15963404500636	8.14482027624159	8.12752529414125	7.88740535772289	7.81881647710934	8.00331761973159
BhLIjt3f8.i.uHh.lw	SLC23A2	10.9287156160845	10.3877411933055	10.9242625616416	11.3523443619885	11.3221483143045	11.5225527497899
EUX7kI3VoTuHsxHG.s	ATF7IP	10.6376891684415	10.4146972258665	10.6893148832069	10.9189474721737	10.8912656819081	10.7343039216384
obiUKJJNCco4u44qTI	ELP5	12.2188494269341	11.9170136694152	12.1128256963848	11.6170206505595	11.5675339490905	11.633893190196
le4_xuDfLT4Jlrir54	SKAP2	10.9999106158829	10.9716607215728	11.307566831843	11.2651780593071	11.5160241953952	11.2430190421462
HeQEe4OeeIG1VTo6f8	RASSF5	10.9318772616888	11.0363102674245	10.8131528182177	9.83098270732325	9.77531348541329	9.82492273361831
3ee.qf3gDjpCnlu1EA	RPP30	10.7948481076035	10.5665996228717	10.8896574157783	11.1927957479462	11.3740115716758	11.2121427393615
QH0er3S75zdLhAknV0	CTNNAL1	9.78853409028418	9.89763432295262	10.075190548913	9.04977930294671	9.17821985820799	9.24590639209893
WnnfqLgX8LuT0v.ix8	ZFP326	9.93019388330212	9.46123380191153	9.80139272495025	9.63933775444462	9.5896652428576	9.5002112469643
6y6e6e56l4956etz4E	GP9	7.67106503612699	7.68527523403155	7.67434134894008	7.87720907145115	7.6835471362572	7.86667945489595
c5Ki0FeIVdSdRl6XOI	CACNG6	7.56294104759496	7.63095983701681	7.47533605664836	7.61634143476505	7.75359561986696	7.6705305394276
Heqgnqf3iFD92gOGgk	SMARCAL1	9.29318706113861	8.84402854404941	8.71404324777107	8.94816622887659	9.13688237207866	9.09892389583939
EqmpH.0n5zBV9VMXUo	PHC2	11.1331838156467	10.7798127348825	10.7698617033273	10.9212399030001	11.074385199881	11.0817496187362
KaCXXr9eKCi_QIiN1E	SIT1	8.23396426658401	8.73092252217087	8.35612318380215	8.07044418912794	7.97273022184621	8.07785188431711
iqe7ku8y0u47SviB60	CRLF3	12.0922867440807	11.5363299829155	12.078944025645	12.0009405617182	12.0682733672412	11.8455784081347
xwCdl4r7O760SrN0Xo	IRGM2	9.3185519372088	9.19046191582209	9.36405584974367	9.64177501191791	9.63437705176406	9.67668428181775
Hcl1UUIqkVMIqrveKc	PPT2	7.93184002429036	7.73714663961984	7.80927363444902	7.62844120127365	7.8670226312854	7.79491151006103
iqJ.4X7HgX5XFexJS0	BET1L	9.73131076623923	9.75818557203865	10.0159332659665	10.0276440035219	9.9441073026945	9.85659560603704
NgFUvHjucjW7O3AT3I	YWHAB	11.6439421619386	11.5705139257593	12.3571216424715	12.484661590764	12.5500339253675	12.266821879581
0x4k65oKULFqJ_X7SI	STK19	8.45842935642142	9.1772430180118	8.57331433406955	9.1290843341804	8.72367664753054	8.79581749661539
BYvnbvSxS6zeOgZjIY	NDUFA1	12.403801746503	12.2074233368127	12.6399379526286	12.9077742646354	12.8329719239167	12.526440075173
NtCKWiu7uqr53vv19c	ATP6AP1	11.6909698335742	11.5893503028601	11.381478776396	11.5140952100265	11.6409945687884	11.6844690099443
iSB1E2O68h_6sB9vXI	FMN2	7.51939471869382	7.68674192170013	7.56445581888627	7.67311510444422	7.76473505732774	7.60795456734198
HuDkp6wNXY3p7rqu4o	BARHL1	7.82341679413422	7.70300154990576	7.66860728028584	7.54892045082554	7.74240644619429	7.61745691135084
6UiXqtF6B9dQojCrR0	UNC93B1	12.0682802109561	11.7997844449671	11.4869359568694	11.7503216380552	11.7904093039384	11.7918164245533
EX35PteS4bCLhPuzGk	NFAT5	10.0721965171007	10.0242343004303	10.0145261211706	10.5757073607129	10.7795780126262	10.7183326177544
uVEulPE0csNruVJXk4	ASAH2	8.4391252455226	8.40808708365416	8.22580728657856	8.87247742586559	8.58993156864206	8.73310457347244
3LtEuhqAEkDPDeiHak	CPSF3	9.27516278087253	8.96829773452108	8.8016629651627	8.97060560767841	8.8983759118497	9.16474464856163
WuLjlxWOEgu_5h6neU	TOLLIP	9.85340279484205	10.3082245024985	10.3372987125591	10.3101862355496	10.1878842213019	10.4595182046448
TXTLNN9q8dKBQB.0RQ	TUG1	8.06668477186181	8.34892391474319	8.36881862773402	8.36997479511918	8.44026730850382	8.23881925982336
3qUzjggTJ33hTS17S4	MEFV	7.48839277430005	7.63677778829029	7.61639470719358	7.51652679809608	7.43364822286775	7.48952719537885
Nagi.LN_5QXUFIGFE8	MKRN1	8.54030464144581	8.54894654810687	8.54528329873583	8.13551413913532	7.99460780149481	8.07318139897996
0U8npyKNRMfdFDKHsE	HPGDS	8.72064906647463	9.11828574926634	8.94389748897571	8.79121215719755	8.81780696198128	8.63471321786408
6gFUGS7wfu6GEl3RKI	IQGAP2	7.73082444556068	7.68964216845358	7.76695473451213	7.63016189815548	7.74400743047418	7.56166545877502
0qLXiL0knSu7iR77v8	BDP1	7.81074022395015	7.7665742634215	7.81796043213259	7.65855687224406	7.62189017313546	7.64577347339624
Zd5HfTqH6nUy.feJ6E	GM5796	8.37946669269472	8.08380302289837	8.33740582123063	8.08538319067492	8.13915473713653	8.00135794816867
lACzdGxXiIrIHiDTqg	CMA2	7.72235400743461	7.65217584292423	7.60014206163495	7.47202016021576	7.63056147361226	7.57232181554359
iVIN9f5SG69eOqJ5Gs	GM5801	9.47043611894083	9.82266939588233	9.13499013300821	9.41832772958669	9.34417769416759	9.76057903976994
KKQiBQodVrkUqBLiQg	APBB1IP	9.80093584905554	9.40908003081958	9.69260490227706	9.52539674821125	9.53206875688055	9.50423196329281
Wqwgvu76FSk59ilfnI	G430049J08RIK	7.60581182289844	7.67248336642491	7.69473071690049	7.77702816506013	7.78315461919317	7.73381723029806
ETVVIAToULiXnTdbzo	SYT6	7.58735963231334	7.56589629184295	7.40983929331637	7.56814965461836	7.58565382224352	7.41968637221259
cjBXCpksukRM166wUE	GM5820	7.89320720177168	7.72728613497449	7.79535040868777	7.76815547116195	7.78420067944001	8.04103835170135
oQngF3r41AoTYThVQE	CYP2C67	7.46611726715509	7.36816219294483	7.48497418197278	7.49913023041441	7.6990401357353	7.53717887162909
o5M4TgKIgjvU5Rbpxo	BC094916	8.71014781459643	8.90467152065312	8.92047636045721	8.49301026078389	8.42722050178855	8.41912631072783
Evh6urd3ELU.rznl_g	RBM8A2	11.8483868140408	10.9644129110136	10.8354444744362	10.3650081222713	10.6375913095495	10.6255569323361
QPvVV.Lwb_seLc3E4I	CEP170	9.35936040311595	10.2038102994041	10.4305517289211	10.0919871656427	10.3897071634323	10.4717250807504
Q6QUjaJQveorjaoIE4	TUBB1	7.56822956985231	7.55063028326533	7.55719112539878	7.39704668159108	7.54495388239881	7.5582820071755
cigUiYOVBLQXowHujs	GM14439	12.1836616296652	11.373481363955	11.1367805597841	11.4934610190641	11.6092721622989	11.551775981306
rbOkuE_Ep0KQKIKd5I	ERICH6	7.52350681970923	7.52091854197171	7.62162269064785	7.57291916600337	7.63983877900661	7.43044493479491
